Rank	Confidence	Ground	Label	Comments	Tuple
1	0.834099	FalseGround	Unlabelled	SPOkGoodGood	lflow(37,68)
2	0.83409	FalseGround	Unlabelled	SPOkGoodGood	lflow(37,73)
3	0.834088	FalseGround	Unlabelled	SPOkGoodGood	lflow(37,74)
4	0.790144	FalseGround	Unlabelled	SPOkGoodGood	lflow(24,74)
5	0.780769	FalseGround	Unlabelled	SPOkGoodGood	lflow(57,68)
6	0.775155	FalseGround	Unlabelled	SPOkGoodGood	lflow(0,77)
7	0.755907	FalseGround	Unlabelled	SPOkGoodGood	lflow(37,77)
8	0.741381	TrueGround	Unlabelled	SPOkGoodGood	lflow(0,73)
9	0.712625	FalseGround	Unlabelled	SPOkGoodGood	lflow(37,78)
10	0.698668	FalseGround	Unlabelled	SPOkGoodGood	lflow(57,73)
11	0.65652	FalseGround	Unlabelled	SPOkGoodGood	lflow(19,74)
12	0.65652	FalseGround	Unlabelled	SPOkGoodGood	lflow(38,74)
13	0.614032	FalseGround	Unlabelled	SPOkGoodGood	lflow(0,83)
14	0.611708	FalseGround	Unlabelled	SPOkGoodGood	lflow(37,83)
15	0.603477	FalseGround	Unlabelled	SPOkGoodGood	lflow(0,79)
16	0.561121	FalseGround	Unlabelled	SPOkGoodGood	lflow(19,77)
17	0.561121	FalseGround	Unlabelled	SPOkGoodGood	lflow(38,77)
18	0.531634	FalseGround	Unlabelled	SPOkGoodGood	lflow(24,77)
19	0.531634	FalseGround	Unlabelled	SPOkGoodGood	lflow(30,74)
20	0.531634	FalseGround	Unlabelled	SPOkGoodGood	lflow(30,77)
21	0.531634	FalseGround	Unlabelled	SPOkGoodGood	lflow(42,74)
22	0.531634	FalseGround	Unlabelled	SPOkGoodGood	lflow(42,77)
23	0.531634	FalseGround	Unlabelled	SPOkGoodGood	lflow(44,74)
24	0.531634	FalseGround	Unlabelled	SPOkGoodGood	lflow(44,77)
25	0.531634	FalseGround	Unlabelled	SPOkGoodGood	lflow(49,74)
26	0.531634	FalseGround	Unlabelled	SPOkGoodGood	lflow(49,77)
27	0.531634	FalseGround	Unlabelled	SPOkGoodGood	lflow(50,74)
28	0.531634	FalseGround	Unlabelled	SPOkGoodGood	lflow(50,77)
29	0.531634	FalseGround	Unlabelled	SPOkGoodGood	lflow(53,74)
30	0.531634	FalseGround	Unlabelled	SPOkGoodGood	lflow(53,77)
31	0.531634	FalseGround	Unlabelled	SPOkGoodGood	lflow(60,74)
32	0.531634	FalseGround	Unlabelled	SPOkGoodGood	lflow(60,77)
33	0.531634	FalseGround	Unlabelled	SPOkGoodGood	lflow(61,74)
34	0.531634	FalseGround	Unlabelled	SPOkGoodGood	lflow(61,77)
35	0.531634	FalseGround	Unlabelled	SPOkGoodGood	lflow(62,74)
36	0.531634	FalseGround	Unlabelled	SPOkGoodGood	lflow(62,77)
37	0.515941	FalseGround	Unlabelled	SPOkGoodGood	lflow(38,68)
38	0.515248	FalseGround	Unlabelled	SPOkGoodGood	lflow(19,68)
39	0.451162	FalseGround	Unlabelled	SPOkGoodGood	lflow(24,68)
40	0.451162	FalseGround	Unlabelled	SPOkGoodGood	lflow(30,68)
41	0.451162	FalseGround	Unlabelled	SPOkGoodGood	lflow(42,68)
42	0.451162	FalseGround	Unlabelled	SPOkGoodGood	lflow(44,68)
43	0.451162	FalseGround	Unlabelled	SPOkGoodGood	lflow(49,68)
44	0.451162	FalseGround	Unlabelled	SPOkGoodGood	lflow(50,68)
45	0.451162	FalseGround	Unlabelled	SPOkGoodGood	lflow(53,68)
46	0.451162	FalseGround	Unlabelled	SPOkGoodGood	lflow(60,68)
47	0.451162	FalseGround	Unlabelled	SPOkGoodGood	lflow(61,68)
48	0.451162	FalseGround	Unlabelled	SPOkGoodGood	lflow(62,68)
49	0.433906	FalseGround	Unlabelled	SPOkGoodGood	lflow(19,78)
50	0.433906	FalseGround	Unlabelled	SPOkGoodGood	lflow(38,78)
51	0.411105	FalseGround	Unlabelled	SPOkGoodGood	lflow(24,78)
