Tuple	Confidence	Ground	NumTrue	NumFalse	Fraction	InversionCount	YetToConvergeFraction	Time(s)
ptsVH(33039,3040)	0.922291	TrueGround	66	0	1.0	96318278	0.0	2187.6636202335358
ptsVH(33042,3040)	0.922291	TrueGround	67	0	1.0	96665065	0.0	2520.691780090332
ptsVH(33045,3040)	0.922291	TrueGround	68	0	1.0	96281011	0.0	2262.892142534256
ptsVH(33023,3041)	0.877084	TrueGround	69	0	1.0	96392017	0.0	2420.306346654892
ptsVH(33025,3041)	0.922291	TrueGround	70	0	1.0	96392682	0.0	2234.9330921173096
ptsVH(33026,3042)	0.877084	TrueGround	71	0	1.0	95191769	0.0	2125.474677801132
ptsVH(33028,3042)	0.922291	TrueGround	72	0	1.0	96500715	0.0	2544.673608779907
ptsVH(33029,3043)	0.877084	TrueGround	73	0	1.0	96175258	0.0	2494.0094215869904
ptsVH(33031,3043)	0.922291	TrueGround	74	0	1.0	95577047	0.0	2070.984663963318
ptsVH(33032,3044)	0.877084	TrueGround	75	0	1.0	94793836	0.0	2196.310333251953
ptsVH(33034,3044)	0.922291	TrueGround	76	0	1.0	95536544	0.0	2122.2318403720856
ptsVH(33035,3045)	0.877084	TrueGround	77	0	1.0	96144989	0.0	2222.5638723373413
ptsVH(33037,3045)	0.922291	TrueGround	78	0	1.0	95004903	0.0	2300.8598816394806
ptsVH(33038,3046)	0.877084	TrueGround	79	0	1.0	95427236	0.0	2278.386280298233
ptsVH(33040,3046)	0.922291	TrueGround	80	0	1.0	95921216	0.0	2339.5869846343994
ptsVH(33041,3047)	0.877084	TrueGround	81	0	1.0	96492412	0.0	2771.879282951355
ptsVH(33043,3047)	0.922291	TrueGround	82	0	1.0	96281405	0.0	2655.13001537323
ptsVH(33044,3048)	0.877084	TrueGround	83	0	1.0	95587946	0.0	2110.08097076416
ptsVH(33046,3048)	0.922291	TrueGround	84	0	1.0	94920568	0.0	2332.0399441719055
ptsVH(33048,1)	0.787953	TrueGround	85	0	1.0	96050898	0.0	2481.621731519699
ptsVH(33054,3050)	0.866607	TrueGround	86	0	1.0	95637009	0.0	2173.0937581062317
ptsVH(33055,3050)	0.938277	TrueGround	87	0	1.0	96536004	0.0	2471.4152059555054
